id,name,value,lng,lat
99360,丰台解放军第307医院Qcell6ZLM,297.3676705,116.289757,39.861072
99361,城二4G丰台解放军第307医院7ZMTEQCELL,142.004357,116.289757,39.861072
99362,二4G丰台解放军第307医院8ZMTEQCELL,174.3706398,116.289757,39.861072
99363,城二4G丰台西局小区1ZLMTE,25.16320668,116.301219,39.876685
99364,城二4G丰台广泽中心1ZMTEQCELL,236.4748364,116.304255,39.860484
99365,城二4G丰台广泽中心2ZMTEQCELL,208.6292054,116.304255,39.860484
99366,丰台城南购物中心Qcell1ZLM,114.3663374,116.286534,39.816275
99367,丰台城南购物中心Qcell2ZLM,52.10065025,116.286534,39.816275
99368,丰台城南购物中心Qcell3ZLM,42.23706429,116.286534,39.816275
99369,丰台太平桥东里PADZLM,110.1197232,116.316595,39.885724
99370,西城伊斯兰教协会Qcell1ZLMTE,287.5529681,116.362179,39.882634
99371,西城伊斯兰教协会Qcell2ZLMTE,284.6069605,116.362179,39.882634
99372,城二4G西城西直门宾馆1ZMTE,44.75000742,116.355221,39.938345
99373,城二4G西城西直门宾馆2ZMTE,35.42317115,116.355221,39.938345
99374,丰台军民融合大厦QcellZLM,231.8699413,116.329743,39.845461
99376,城二4G西城陶然湖景1ZMTE,27.38056066,116.371756,39.874902
99378,丰台北京互联网法院1ZM,157.4386187,116.298016,39.827385
99379,城二4G丰台燕西华府D区1ZM,16.80939186,116.107794,39.795941
99380,城二4G丰台燕西华府D区2ZM,0,116.107794,39.795941
99385,城二4G西城西单图书大厦1ZMTE,100.1848272,116.370771,39.906459
99386,7城二4G西城西单图书大厦2ZMTE,165.2139348,116.370771,39.906459
99387,西城生产监督管理局Qcell1ZLM,25.79851754,116.355291,39.894301
99388,西城生产监督管理局Qcell2ZLM,23.20679895,116.355291,39.894301
99389,西城生产监督管理局Qcell3ZLM,52.29096927,116.355291,39.894301
99390,城二4G丰台南庭新苑北区1ZMTE,129.4304675,116.362938,39.805734
99391,城二4G丰台南庭新苑北区2ZMTE,215.7258768,116.362938,39.805734
99392,城二4G丰台南庭新苑北区3ZMTE,114.7239499,116.362938,39.805734
99393,西城新华百货Qcell1ZLM,131.7646862,116.365201,39.945586
99394,西城新华百货Qcell2ZLM,72.92386789,116.365201,39.945586
99395,城二4G丰台玉泉营西南郊水产批发市场1ZM,228.7585003,116.335012,39.850557
99397,城二4G西城京鼎大厦1ZMTEQCELL,223.3112764,116.336401,39.936856
99398,城二4G西城京鼎大厦2ZMTEQCELL,159.661399,116.336401,39.936856
99399,城二4G西城京鼎大厦3ZMTEQCELL,278.8471617,116.336401,39.936856
99400,西城首都医科大学宣武医院Qcell1ZLM,42.49201994,116.356593,39.888451
99401,海淀区北大中关新园Qcell1ZLM,4.540474977,116.314818,39.988861
99402,海淀区北大中关新园Qcell2ZLM,0.823434925,116.314818,39.988861
99403,海淀区北大中关新园Qcell3ZLM,20.89601332,116.314818,39.988861
99404,海淀区北大中关新园Qcell4ZLM,9.376010609,116.314818,39.988861
99405,海淀区北大中关新园Qcell5ZLM,6.674314508,116.314818,39.988861
99406,海淀区北大中关新园Qcell6ZLM,0.47625927,116.314818,39.988861
99407,海淀区北大中关新园Qcell7ZLM,11.65046246,116.314818,39.988861
99408,海淀区北大中关新园Qcell8ZLM,32.23876109,116.314818,39.988861
99409,海淀区北京开放大学北校区Qcell1ZLM,237.489118,116.331639,39.972469
99410,海淀欧美汇购物广场Qcell1ZLM,80.36203494,116.308071,39.977869
99411,海淀欧美汇购物广场Qcell2ZLM,98.61456588,116.308071,39.977869
99412,海淀欧美汇购物广场Qcell3ZLM,92.05801773,116.308071,39.977869
99413,海淀翠微商场牡丹园分店Qcell1ZLM,71.6669179,116.361944,39.976111
99414,海淀翠微商场牡丹园分店Qcell1ZLM,42.45447801,116.361944,39.976111
99416,海淀用友科技园三期Qcell1ZLM,74.25360913,116.236221,40.070294
99417,海淀用友科技园三期Qcell2ZLM,35.62672462,116.236221,40.070294
99418,海淀用友科技园三期Qcell3ZLM,16.12418793,116.236221,40.070294
99419,海淀用友科技园三期Qcell4ZLM,17.68977747,116.236221,40.070294
99420,海淀用友科技园三期Qcell5ZLM,20.57287005,116.236221,40.070294
99421,海淀北京八维研修学院Qcell1ZLM,11.52298138,116.294885,40.040536
99422,海淀北京八维研修学院Qcell2ZLM,1.139999962,116.294885,40.040536
99423,海淀区北京八维研修学院Qcell3ZLM,0.239086523,116.294885,40.040536
99424,海淀区北京八维研修学院Qcell4ZLM,8.843349495,116.294885,40.040536
99425,海淀区北京八维研修学院Qcell5ZLM,0.084168148,116.294885,40.040536
99428,城三4G海淀韦伯时代中心1ZMTEQCELL,49.06782905,116.315513,39.952501
99429,城三4G海淀韦伯时代中心2ZMTEQCELL,79.39805459,116.315513,39.952501
99430,城三4G海淀韦伯时代中心3ZMTEQCELL,60.0408704,116.315513,39.952501
99431,海淀树村回迁安置房3ZLM,0.148705597,116.299509,40.029647
99432,海淀清河三街ZLMTEPAD,385.2961367,116.334595,40.031323
99433,丰台区地铁8号线木樨园桥北站2ZLS,164.853145,116.393723,39.857751
99436,海淀区北京舞蹈学院综合宿舍楼Qcell1ZLM,240.3832976,116.31315,39.945925
99437,海淀区北京舞蹈学院综合宿舍楼Qcell2ZLM,213.5969811,116.31315,39.945925
99438,海淀区量子芯座及银座Qcell1ZLM,50.53520342,116.338048,39.975089
99439,海淀区量子芯座及银座Qcell2ZLM,291.3537302,116.338048,39.975089
99440,海淀区量子芯座及银座Qcell3ZLM,183.5054204,116.338048,39.975089
99441,城三4G海淀铁道部1ZM,148.0106709,116.321779,39.905618
99447,海淀建清园1ZLM,414.2761843,116.339696,40.013525
99448,石景山文化创业产业园ZLM,14.3915979,116.204914,39.937214
99449,石景山区外语实验小学分校ZLM,0.387907476,116.086011,39.937034
99450,海淀八一学校ZLM,201.3698777,116.298406,39.976401
99451,石景山环卫楼ZLM,120.5710909,116.182152,39.917907
99452,海淀区牡丹园北里1号1ZLM,303.6518234,116.373907,39.977161
99453,海淀区牡丹园北里1号2ZLM,209.3115473,116.373907,39.977161
99454,海淀中科院建筑设计研究院QcellZLM,41.87440786,116.311613,39.965925
99455,城三4G海淀学院国际大厦1ZM,21.31072076,116.347093,39.975786
99456,城三4G海淀学院国际大厦2ZM,25.35580423,116.347093,39.975786
99457,城三4G海淀学院国际大厦3ZM,46.3089525,116.347093,39.975786
99458,城三4G海淀学院国际大厦4ZM,42.55767987,116.347093,39.975786
99459,海淀颐源居办公楼ZLM,177.5023849,116.298254,39.915689
99460,东城地铁八号线中国美术馆站1ZLS,65.5524051,116.404399,39.924001
99461,东城地铁八号线中国美术馆站2ZLS,207.6401302,116.404399,39.924001
99463,东城八号线南锣鼓巷站隧道ZLS,260.6327185,116.396285,39.933376
99464,海淀溪山嘉园东府里1ZLM,42.98865414,116.230427,39.955311
99465,海淀溪山嘉园东府里2ZLM,54.29461197,116.230427,39.955311
99466,海淀溪山嘉园东府里3ZLM,79.24594846,116.230427,39.955311
99467,海淀溪山嘉园东府里4ZLM,77.05000178,116.230427,39.955311
99470,海淀清华大学（5,45.5955733,116.32203,40.004465
99476,99476_海淀中科院大学中关村校区宿舍五号楼Qcell1ZLM,31.04461335,116.337026,39.98308
99477,海淀中科院大学中关村校区宿舍五号楼Qcell2ZLM,31.25346521,116.337026,39.98308
99478,海淀新都购物广场QcellZLM,65.08754953,116.358966,40.05794
99480,城三4G海淀恒兴大厦1ZM,253.1735544,116.326749,39.981474
99481,城三4G海淀恒兴大厦2ZM,220.1615075,116.326749,39.981474
99482,海淀北三环中路77号院1ZLM,58.45552269,116.356551,39.972071
99483,海淀北三环中路77号院2ZLM,162.3171721,116.356551,39.972071
99484,城三4G海淀北三环中路77号院3ZLMTEPAD,91.2119358,116.356551,39.972071
99485,海淀北三环中路77号院4ZLM,69.9972757,116.356551,39.972071
99486,海淀北三环中路77号院5ZLM,39.26404982,116.356551,39.972071
99488,城三4G海淀北京科技大学(教学楼)2ZM,21.59076777,116.355981,39.989521
99497,海淀区北京科技大学(教学楼)Qcell11ZLM,44.84680691,116.352271,39.987641
99498,海淀区北京科技大学(教学楼)Qcell12ZLM,247.2934224,116.352271,39.987641
99499,城三4G海淀北京科技大学(教学楼)13ZM,34.10022232,116.348821,39.986961
99500,城三4G海淀北京科技大学(教学楼)14ZM,59.48311115,116.348821,39.986961
99501,城三4G海淀北京科技大学(教学楼)15ZM,44.9708336,116.348821,39.986961
99502,城三4G海淀北京科技大学(教学楼)16ZM,20.61670115,116.348821,39.986961
99503,城三4G海淀北京科技大学(教学楼)17ZM,97.46190006,116.348821,39.986961
99504,城三4G海淀中国水利水电科研院（B座）1ZM,34.30535716,116.325474,39.910153
99505,城三4G海淀中国水利水电科研院（B座）2ZM,39.80754742,116.325474,39.910153
99506,城三4G海淀中国水利水电科研院（B座）3ZM,290.9731613,116.325474,39.910153
99507,海淀中央财经大学Qcell1ZLM,236.3374387,116.335292,39.958626
99508,海淀中央财经大学Qcell2ZLM,23.5316496,116.335292,39.958626
99509,海淀中央财经大学Qcell3ZLM,198.7660841,116.335292,39.958626
99510,海淀中央财经大学Qcell4ZLM,154.1629859,116.335292,39.958626
99511,海淀中央财经大学Qcell5ZLM,294.8909849,116.335292,39.958626
99512,海淀中央财经大学Qcell6ZLM,257.9668835,116.335292,39.958626
99513,海淀中央财经大学Qcell7ZLM,25.98172931,116.335292,39.958626
99514,石景山京西珠宝QcellZLM,11.64823173,116.247388,39.903642
99515,海淀湖北大厦Qcell1ZLM,9.487523613,116.319123,39.946359
99516,海淀湖北大厦Qcell2ZLM,26.74156998,116.319123,39.946359
99517,海淀中发百旺商场Qcell1ZLM,138.9177546,116.270675,40.028156
99518,海淀中发百旺商场Qcell2ZLM,108.3310049,116.270675,40.028156
99519,海淀威新国际大厦Qcell1ZLM,79.1972608,116.324684,39.992748
99520,海淀威新国际大厦Qcell2ZLM,60.99259151,116.324684,39.992748
99521,海淀威新国际大厦Qcell3ZLM,89.68251225,116.324684,39.992748
99522,海淀威新国际大厦Qcell4ZLM,33.32353802,116.324684,39.992748
99523,海淀威新国际大厦Qcell5ZLM,67.0538576,116.324684,39.992748
99524,海淀威新国际大厦Qcell6ZLM,61.02240891,116.324684,39.992748
99525,海淀威新国际大厦Qcell7ZLM,70.15507291,116.324684,39.992748
99526,海淀威新国际大厦Qcell8ZLM,67.17763596,116.324684,39.992748
99527,海淀威新国际大厦Qcell9ZLMTEQCELL,40.34679603,116.324684,39.992748
99528,海淀威新国际大厦Qcell10ZLMTEQCELL,37.0751912,116.324684,39.992748
99529,海淀威新国际大厦Qcell11ZLMTEQCELL,59.80407326,116.324684,39.992748
99530,海淀威新国际大厦Qcell12ZLMTEQCELL,41.03273949,116.324684,39.992748
99533,海淀威新国际大厦Qcell15ZLM,264.950855,116.324684,39.992748
99534,海淀威新国际大厦Qcell16ZLM,44.8073854,116.324684,39.992748
99535,海淀威新国际大厦Qcell17ZLM,174.3950295,116.324684,39.992748
99536,海淀威新国际大厦Qcell18ZLM,230.9173358,116.324684,39.992748
99539,门头沟龙湖长安天街1ZLM,237.587758,116.116722,39.903703
99540,门头沟龙湖长安天街2ZLM,59.9778027,116.116722,39.903703
99542,城三4G石景山保险产业园2ZMTE,10.45610347,116.178701,39.943316
99543,城三4G石景山保险产业园3ZMTE,5.007575855,116.178962,39.941806
99544,石景山苹果园6号1ZLM,32.60749638,116.175963,39.928066
99545,石景山苹果园6号2ZLM,40.1224243,116.181343,39.928112
99546,石景山苹果园6号3ZLM,111.507616,116.175963,39.928066
99547,石景山苹果园6号4ZLM,214.2664535,116.175963,39.928066
99548,石景山苹果园6号5ZLM,49.45162382,116.175963,39.928066
99552,海淀银都中心Qcell1ZLM,96.43691456,116.356493,39.953931
99553,海淀银都中心Qcell2ZLM,40.52235955,116.356493,39.953931
99554,海淀银都中心Qcell4ZLM,43.37571949,116.356493,39.953931
99555,海淀银都中心Qcell3ZLM,28.52382501,116.356493,39.953931
99556,海淀银都中心Qcell5ZLM ,27.07559695,116.356493,39.953931
99557,海淀银都中心Qcell6ZLM,40.3142136,116.356493,39.953931
99558,海淀银都中心Qcell7ZLM,79.34490448,116.356493,39.953931
99559,海淀银都中心Qcell8ZLM,101.9893957,116.356493,39.953931
99560,海淀银都中心Qcell9ZLM,23.88904376,116.356493,39.953931
99561,海淀清华大学北侧公寓Qcell1ZLM,64.8940463,116.319411,40.009571
99562,海淀清华大学北侧公寓Qcell2ZLM,61.08355017,116.319411,40.009571
99563,海淀清华大学北侧公寓Qcell3ZLM,57.84901326,116.319411,40.009571
99564,海淀清华大学北侧公寓Qcell4ZLM,49.94647322,116.319411,40.009571
99565,海淀清华大学北侧公寓Qcell5ZLM,29.7440072,116.319411,40.009571
99566,海淀清华大学北侧公寓Qcell6ZLM,171.0069949,116.319411,40.009571
99567,海淀清华大学北侧公寓Qcell7ZLM,58.255409,116.319411,40.009571
99569,海淀区永丰产业基地C4C5公租房项目ZLM,59.92149676,116.257358,40.089547
99570,海淀永丰产业基地C4C5公租房项目2ZLM,53.97654653,116.257358,40.089547
99571,海淀永丰产业基地C4C5公租房项目3ZLM,128.9923077,116.257358,40.089547
99573,石景山远洋天著办公楼1ZLM,37.56244359,116.169295,39.937909
99574,石景山远洋天著办公楼2ZLM,11.9531168,116.169295,39.937909
99575,海淀温泉北辰香麓FDZLM3,0.467110357,116.173111,40.457821
99576,海淀金地华著ZLM,11.09903042,116.327659,39.945451
99577,海淀田村景宜里菜篮子超市JXDLM1,9.610714817,116.242356,39.928249
99578,海淀门头路清琴别墅PZLM,1.031347914,116.208783,39.978745
99579,门头沟曹各庄棚改小圆3地块1NLM,41.25563961,116.105128,39.88684
99580,门头沟曹各庄棚改小圆3地块2NLM,138.5710456,116.105128,39.88684
99581,门头沟曹各庄棚改小圆4A地块1NLM,113.0343337,116.107627,39.88684
99582,门头沟曹各庄棚改小圆4A地块2NLM,105.0977531,116.107627,39.88684
99583,海淀后白堆子小区ZLM,141.872428,116.312631,39.922743
99584,海淀中国科技会堂Qcell4ZL,293.1996476,116.326564,39.907001
99586,海淀永泰东里小区P1ZLM,90.58389384,116.349501,40.034842
99587,海淀永泰东里小区P2ZLM,62.49477181,116.349501,40.034842
99588,海淀永泰东里小区P3ZLM,123.7499784,116.349501,40.034842
99589,海淀永泰东里小区P4ZLM,158.2563545,116.349501,40.034842
99590,海淀永泰东里小区P5ZLM,124.5886095,116.349501,40.034842
99591,房山良乡五街回迁楼ZLM,53.93392195,116.131642,39.726806
99592,房山良乡供电力工程公司办公楼新型室分1NLM,62.1205835,116.145464,39.756669
99593,房山良乡供电力工程公司办公楼新型室分2NLM,196.2731836,116.145464,39.756669
99594,房山信息大学1号宿舍楼扩容QcellZLM,0.002526827,116.060558,39.686963
99595,房山信息大学2号宿舍楼扩容QcellZLM,3.272507982,116.060558,39.686963
99596,房山4G良乡疾病控制中心2ZM,2.455984192,115.949044,39.59662
99598,房山碧岸澜庭AB区二期ZLM,13.0167407,116.205503,39.798239
99599,房山京煤ZLM,2.897968855,116.113049,39.708636
99600,房山良乡盛世辉煌ZLM,46.44377572,116.128635,39.717752
99601,朝阳北苑汽车培训中心Lampsite11HLM,7.785583459,116.431505,40.024254
99602,朝阳北苑汽车培训中心Lampsite2HLM,0,116.431505,40.024254
99603,朝阳北苑汽车培训中心Lampsite3HLM,0,116.431505,40.024254
99604,朝阳北苑汽车培训中心Lampsite4HLM,0,116.431505,40.024254
99605,朝阳北苑汽车培训中心Lampsite5HLM,36.17495044,116.431505,40.024254
99606,朝阳北苑汽车培训中心Lampsite6HLM,55.20263549,116.431505,40.024254
99607,朝阳北苑汽车培训中心Lampsite7HLM,8.40033939,116.431505,40.024254
99608,朝阳北苑汽车培训中心Lampsite8HLM,25.33686891,116.431505,40.024254
99609,朝阳北苑汽车培训中心Lampsite9HLM,15.23090546,116.431505,40.024254
99610,朝阳北苑汽车培训中心Lampsite10HLM,6.332372796,116.431505,40.024254
99611,朝阳梦谷国际艺术创意园区Lampsite1HLM,285.1744688,116.504029,39.893484
99612,朝阳昆仑饭店Lampsite2HLM,21.04612482,116.453715,39.946981
99613,朝阳昆仑饭店Lampsite3HLM,170.3110408,116.453715,39.946981
99614,朝阳梦谷国际艺术创意园区Lampsite2HLM,276.0113055,116.504029,39.893484
99615,朝阳长楹天街百盛Lampsite2HLM,19.61453288,116.591751,39.923666
99616,朝阳长楹天街百盛Lampsite3HLM,67.82453232,116.591751,39.923666
99617,朝阳长楹天街百盛Lampsite4HLM,73.26627736,116.591751,39.923666
99618,朝阳长楹天街百盛Lampsite5HLM,111.1083972,116.591751,39.923666
99619,朝阳长楹天街百盛Lampsite6HLM,72.16016115,116.591751,39.923666
99620,朝阳长楹天街百盛Lampsite7HLM,96.03632884,116.591751,39.923666
99621,朝阳长楹天街百盛Lampsite8HLM,84.21108679,116.591751,39.923666
99622,朝阳长楹天街百盛Lampsite9HLM,73.20777104,116.591751,39.923666
99623,朝阳长楹天街百盛Lampsite10HLM,38.31724802,116.591751,39.923666
99624,朝阳长楹天街百盛Lampsite11HLM,29.74121441,116.591751,39.923666
99625,朝阳长楹天街百盛Lampsite12HLM,28.7730696,116.591751,39.923666
99626,朝阳长楹天街百盛Lampsite13HLM,26.78127419,116.591751,39.923666
99627,朝阳长楹天街百盛Lampsite14HLM,45.31474878,116.591751,39.923666
99628,朝阳长楹天街百盛Lampsite15HLM,154.7617407,116.591751,39.923666
99630,朝阳央视能源服务中心LampsiteHLM,26.8775865,116.460224,39.914456
99631,朝阳北苑路安外北苑3号院Lampsite1HLM,323.13756,116.412676,40.027739
99632,朝阳北京伊莎生活创意广场Lampsite2HLM,50.52357573,116.490552,39.902293
99633,朝阳北京伊莎生活创意广场Lampsite3HLM,27.40780964,116.490552,39.902293
99634,朝阳联发科大厦Lampsite1HLM,386.3747881,116.485026,39.981403
99635,朝阳联发科大厦Lampsite2HLM,199.163397,116.485026,39.981403
99636,朝阳联发科大厦Lampsite3HLM,403.1749772,116.485026,39.981403
99637,朝阳望京SOHOLampsite1HLM,76.08424323,116.474679,39.995768
99638,朝阳望京SOHOLampsite2HLM,57.36277876,116.474679,39.995768
99639,朝阳望京SOHOLampsite3HLM,289.2148197,116.474679,39.995768
99640,朝阳望京SOHOLampsite4HLM,76.91308999,116.474679,39.995768
99641,朝阳望京SOHOLampsite5HLM,112.5597692,116.474679,39.995768
99642,朝阳望京SOHOLampsite6HLM,109.9539351,116.474679,39.995768
99643,朝阳望京SOHOLampsite7HLM,96.87719835,116.474679,39.995768
99644,朝阳望京SOHOLampsite8HLM,74.5003952,116.474679,39.995768
99645,朝阳望京SOHOLampsite9HLM,77.97379464,116.474679,39.995768
99646,朝阳望京SOHOLampsite10HLM,83.70778388,116.474679,39.995768
99647,朝阳望京SOHOLampsite11HLM,33.64790908,116.474679,39.995768
99648,朝阳望京SOHOLampsite12HLM,91.85145819,116.474679,39.995768
99649,朝阳望京SOHOLampsite13HLM,36.6398507,116.474679,39.995768
99651,朝阳百环家园2HLM,39.33478633,116.459026,39.889191
99652,朝阳百环家园3HLM,11.41358601,116.459026,39.889191
99653,朝阳SKP商场Lampsite2HLM,149.0092488,116.472936,39.908363
99654,朝阳SKP商场Lampsite3HLM,219.6110683,116.472936,39.908363
99655,朝阳SKP商场Lampsite4HLM,299.05532,116.472936,39.908363
99656,朝阳小红门新村二期A区1HLM,58.70965983,116.457706,39.824901
99657,朝阳989公寓1NLM,0,116.626176,39.987462
99659,城一4G朝阳新央视大楼5G实验站FDD1HM,281.0454632,116.457951,39.912836
99661,朝阳昆泰嘉华酒店Lampsite1HLM,23.69221416,116.399417,39.988944
99662,朝阳昆泰嘉华酒店Lampsite2HLM,32.76551191,116.399417,39.988944
99663,朝阳小红门新村二期A区2HLM,127.0365109,116.457706,39.824901
99664,朝阳望京办公楼Lampsite2HLM,164.2007499,116.461111,39.996388
99665,朝阳未来广场商场楼Lampsite1HLM,147.6233181,116.425394,39.989011
99666,朝阳未来广场商场楼Lampsite2HLM,79.49512344,116.425394,39.989011
99668,朝阳BHG生活超市LampsiteHLM,17.50901215,116.547104,39.921116
99669,朝阳三丰里BOOK3HLM,309.8693075,116.432374,39.918191
99670,朝阳太阳宫社区医院LampsiteHLM,80.06309658,116.43332,39.971203
99672,朝阳趣窝轻社区HLM,382.1808722,116.539786,39.883822
99673,朝阳北苑路安外北苑3号院Lampsite2HLM,271.4819574,116.412676,40.027739
99674,朝阳北苑路安外北苑3号院Lampsite3HLM,201.7517119,116.412676,40.027739
99675,朝阳989公寓2NLM,29.02610006,116.626176,39.987462
99676,朝阳儿研所医院Lampsite1HLM,192.9630541,116.434227,39.913495
99677,朝阳儿研所医院Lampsite2HLM,211.1463037,116.434227,39.913495
99678,朝阳信元大厦LampsiteHLM,196.5071148,116.423101,39.960151
99679,朝阳熙悦安郡肖村租赁房HLM,21.98278169,116.435964,39.834872
99682,城一4G朝阳中日本院J3K3实验站FDD1HM,158.7300533,116.4209,39.97258
99684,城一4G朝阳北京会议中心会议楼HM,202.8326569,116.420834,40.018886
99686,城一4G朝阳河南大厦1HM,0.303071371,116.451724,39.87197
99687,城一4G朝阳中日医院北院C栋6层试验站FDD1HM,249.8649183,116.421966,39.982484
99688,朝阳富力双子座A座Lampsite1HLM,48.10911629,116.452946,39.895469
99689,朝阳富力双子座A座Lampsite2HLM,28.24501744,116.452946,39.895469
99691,城一4G朝阳中日医院西院3层5G实验站FDD1HM,280.096001,116.361806,40.008401
99692,朝阳海棠公社三期HLM,33.60510814,116.551436,39.872611
99693,城一4G朝阳世贸工三三里屯营业厅实验站1HM,276.3691998,116.442903,39.932626
99694,朝阳区小黄庄社区BOOKHLM,171.2241178,116.408507,39.963239
99697,城一4G朝阳国贸三期国贸办公层1HM,3.556747224,116.451667,39.910556
99699,朝阳三丰里BOOK1HLM,249.8227677,116.431894,39.919101
99700,朝阳三丰里BOOK2HLM,285.2014769,116.433176,39.918533
99701,朝阳北京城建勘测设计研究院LampsiteHLM,39.96626673,116.409691,39.989256
99702,朝阳金茂北京威斯汀大饭店Lampsite1HLM,22.86438554,116.454403,39.948721
99703,朝阳北辰五洲大酒店Lampsite1HLM,171.1895722,116.399417,39.988944
99704,朝阳万豪国际公寓HLM,160.3303293,116.442517,39.903558
99705,朝阳香江北路东郊农场保障房三期3HLM,34.07171258,116.483126,40.030088
99706,朝阳香江北路东郊农场保障房三期4HLM,11.12083596,116.483126,40.030088
99707,城一4G朝阳三元桥营业厅实验站1HM,168.7407078,116.452084,39.957882
99708,朝阳三里屯太古里Lampsite1HLM,233.5897174,116.448113,39.933569
99709,朝阳三里屯太古里Lampsite2HLM,227.0792723,116.448113,39.933569
99710,朝阳乐势力音乐广场LampsiteHLM,273.1838438,116.456637,39.956002
99711,朝阳阳光上东双子座HLM,40.971145,116.471056,39.966472
99712,朝阳香榭八号HLM,168.7918553,116.46959,39.889764
99713,朝阳中国科学院动物研究所Lampsite1HLM,34.5847202,116.381888,40.004075
99714,朝阳中国科学院动物研究所Lampsite2HLM,89.84854171,116.381888,40.004075
99715,朝阳中国科学院动物研究所Lampsite3HLM,292.9432979,116.381888,40.004075
99716,朝阳云南大厦Lampsite1HLM,236.2649157,116.42845,39.971019
99717,朝阳云南大厦Lampsite2HLM,204.9732146,116.42845,39.971019
99718,朝阳云南大厦Lampsite3HLM,227.4699065,116.42845,39.971019
99719,朝阳云南大厦Lampsite4HLM,292.3605749,116.42845,39.971019
99720,朝阳云南大厦Lampsite5HLM,200.8655021,116.42845,39.971019
99721,朝阳云南大厦Lampsite6HLM,179.1576264,116.42845,39.971019
99722,朝阳燕翔饭店Lampsite1HLM,292.259794,116.474985,39.975388
99723,朝阳燕翔饭店Lampsite2HLM,22.04389209,116.474985,39.975388
99724,朝阳燕翔饭店Lampsite3HLM,28.56475737,116.474985,39.975388
99725,朝阳燕翔饭店Lampsite4HLM,216.3139239,116.474985,39.975388
99726,城一4G朝阳外交公寓二期1HM,46.94550529,116.457119,39.950789
99727,朝阳华彬费尔蒙酒店Lampsite1HLM,27.65216508,116.445435,39.903724
99728,朝阳华彬费尔蒙酒店Lampsite2HLM,291.0315549,116.445435,39.903724
99729,朝阳华彬费尔蒙酒店Lampsite3HLM,46.17475699,116.445435,39.903724
99730,朝阳华彬费尔蒙酒店Lampsite4HLM,58.9099653,116.445435,39.903724
99731,顺义区高泗路四村段11号宏悦文化LampsiteHLM,7.109804556,116.494685,40.166582
99733,顺义区胜利街道新顺南大街15号北京农商银行LampsiteHLM,34.90896433,116.644756,40.124069
99735,顺义区李桥镇李桥段5号儿童医院Lampsite1HLM,74.19423022,116.654299,40.037184
99736,顺义区李桥镇李桥段5号儿童医院Lampsite2HLM,1.939580695,116.654299,40.037184
99751,密云4G移动综合楼营业厅1HM,213.7327556,116.838465,40.369011
99752,密云橡树湾5LampsiteHLM,15.36679052,116.831024,40.355001
99753,密云橡树湾3LampsiteHLM,17.92818013,116.831024,40.355001
99754,密云橡树湾2LampsiteHLM,31.72375167,116.831024,40.355001
99755,密云橡树湾4LampsiteHLM,20.08467885,116.831024,40.355001
99756,密云橡树湾1LampsiteHLM,36.74913751,116.831024,40.355001
99757,密云康馨雅苑小区BKHLM,130.5373269,116.819349,40.375398
99758,密云西门外大街16号院BKHLM,140.9481326,116.821429,40.375581
99759,密云卫生局办公楼HLM,29.09094682,116.862197,40.373692
99760,密云观塘二期HLM,44.8600436,116.825333,40.429799
99761,密云京溪小区BKHLM,38.79013811,116.850499,40.471267
99762,密云新里各庄小区BKHLM,255.3922351,116.831588,40.398677
99763,密云梧桐苑小区BKHLM,102.8254383,116.853173,40.390357
99764,密云太师屯正阳小区BKHLM,15.7395213,117.123855,40.533716
99766,密云4G太师屯营业厅1HM,0.112703948,117.121666,40.535
99767,密云4G新北路营业厅1HM,235.1484451,116.853611,40.388055
99768,密云4G红云楼营业厅1HM,258.2539673,116.841111,40.376111
99769,密云4G鼓楼营业厅1HM,262.835669,116.858981,40.375231
99770,密云4G西田各庄镇政府1HM,20.37452683,116.748717,40.365975
99771,密云4G开发区管委会1HM,11.17386776,116.811405,40.351652
99772,密云4G朗山国际商业街1HM,0.911608527,116.830127,40.349431
99773,密云4G朗山国际住宅区1HM,62.32763043,116.829023,40.351216
99774,密云4G朗山国际办公楼1HM,0.721661258,116.830127,40.349431
99776,密云4G朗山国际住宅区2HM,33.63395791,116.829023,40.351216
99777,密云4G红光村1H,25.98456304,116.764553,40.370788
99778,密云4G十里堡镇王各庄棚户改造1HM,15.71273863,116.757601,40.336418
99779,密云4G十里堡镇王各庄棚户改造2HM,35.28230453,116.757601,40.336418
99780,怀柔4G东庄1H,217.151228,116.699001,40.389701
99781,顺义区杨镇一中Lampsite1HLM,0.000963701,116.809464,40.153427
99782,顺义区牛栏山一中Lampsite5HLM,0.035384255,116.657454,40.219805
99783,顺义区牛栏山一中Lampsite4HLM,0.070963736,116.657454,40.219805
99784,顺义区牛栏山一中Lampsite3HLM,0.061907469,116.657454,40.219805
99785,顺义区牛栏山一中Lampsite2HLM,0.179026816,116.657454,40.219805
99786,顺义区杨镇一中Lampsite5HLM,0.00196166,116.809464,40.153427
99787,顺义区杨镇一中Lampsite4HLM,0.929073362,116.809464,40.153427
99788,顺义区杨镇一中Lampsite3HLM,10.22128792,116.809464,40.153427
99789,顺义区杨镇一中Lampsite2HLM,0.372262021,116.809464,40.153427
99790,顺义区高丽营镇金马工业区南路北京顺诚文化艺术中心1号楼HLM,60.94269051,116.566984,40.128801
99791,顺义区高丽营镇顺于路高丽营段120号院1号楼HLM,12.24918321,116.567434,40.130343
99792,顺义区仁和镇顺平路南梅沟营梅香街9号院2号楼HLM,194.6280342,116.630125,40.115703
