id,name,lng,lat
NR18120020,大兴盛通铁路专用配件厂西侧HL,116.344444,39.794444
NR18112981,大兴世嘉博苑10号楼HL,116.319459,39.790148
NR18120239,大兴首座御园二期3号楼HL,116.359675,39.747883
NR18120240,大兴首座御园三期16号楼HL,116.360827,39.752408
NR18112988,大兴四村物流中心HLG,116.356432,39.773851
NR18112993,大兴体育局HL,116.331371,39.736771
NR18112994,大兴体育局东北HL,116.331508,39.738797
NR18112995,大兴天恒世界集8号楼HL,116.349961,39.768458
NR18120089,大兴五环西红门桥东HLG,116.354551,39.776261
NR18113001,大兴西红门地铁站HLG,116.322982,39.789484
NR18113013,大兴西红门电信局HL,116.331749,39.778848
NR18120036,大兴西红门公园HL,116.345,39.775833
NR18113016,大兴西红门合作社HL,116.33291,39.79383
NR18113017,大兴西红门宏大南园西侧HL,116.327331,39.794141
NR18113018,大兴西红门宏福园1号楼HL,116.334051,39.797411
NR18113020,大兴西红门鸿坤写字楼A2座HL,116.338801,39.789207
NR18113021,大兴西红门鸿坤写字楼HL,116.333656,39.788632
NR18113023,大兴西红门矿业研究总院HL,116.343454,39.773197
NR18113026,大兴西红门南桥收费站东南HLG,116.339236,39.778091
NR18113027,大兴西红门社区卫生服务中心HL,116.339424,39.791028
NR18120220,大兴西红门新三余村村委会HL,116.360791,39.770831
NR18113031,大兴西红门星光影视园二期HL,116.353551,39.771082
NR18113034,大兴西红门月桂庄园25号楼HL,116.332251,39.786101
NR18113025,大兴西红门镇二村HLG,116.340406,39.794608
NR18113036,大兴西红门镇政府HL,116.345421,39.788551
NR18113037,大兴西斯莱公馆2号楼HL,116.330884,39.763401
NR18113039,大兴香园路东HLG,116.335132,39.771191
NR18113041,大兴欣荣北大街45号院HL,116.33642,39.79052
NR18113044,大兴星光华成HL,116.336154,39.758736
NR18113046,大兴兴海公园HL,116.326591,39.787141
NR18113048,大兴兴海家园月苑HL,116.329844,39.791567
NR18113049,大兴兴海日苑农行HL,116.326411,39.791291
NR18113051,大兴兴华大街19号院HL,116.323621,39.772215
NR18113056,大兴兴涛小区北侧HL,116.324171,39.765151
NR18113059,大兴兴政东里20号楼HL,116.334633,39.728031
NR18113064,大兴医院科教急诊楼HL,116.32739,39.72845
NR18113065,大兴仪器仪表厂HL,116.341962,39.767371
NR18113087,大兴亦庄北京电子科技职业学院东北侧HLG,116.507233,39.770931
NR18113089,大兴亦庄北人集团办公楼HL,116.519191,39.781101
NR18113126,大兴亦庄地泽路三岔口HLG,116.508431,39.777031
NR18113166,大兴亦庄建安街西侧HL,116.519137,39.770393
NR18113201,大兴亦庄科创鼎诚医药公司北侧HLG,116.519465,39.776724
NR18113226,大兴亦庄隆盛大厦B座HL,116.519631,39.783268
NR18113245,大兴亦庄荣昌西街西口HLG,116.510542,39.774231
NR18113327,大兴亦庄振国医院HL,116.517171,39.770531
NR18113325,大兴亦庄中航际广场a座HL,116.511298,39.780763
NR18113333,大兴亦庄中冶京诚西北HL,116.519485,39.773727
NR18113343,大兴郁花园北HL,116.330938,39.774508
NR18113355,大兴郁花园二里西北HL,116.32499,39.77483
NR18113345,大兴郁花园三里2号楼HL,116.327783,39.771036
NR18113346,大兴郁花园三里南HLG,116.325471,39.767101
NR18113353,大兴长途站HL,116.33848,39.73085
NR18120206,大兴政法职业学院餐饮中心HL,116.364444,39.758888
NR18113376,东城安贞大厦HL,116.402222,39.966666
NR18113380,东城宝辰饭店HL,116.421797,39.904148
NR18113382,东城报房胡同101号HL,116.405404,39.920561
NR18113383,东城报房胡同49号楼HL,116.4081,39.9208
NR18113384,东城北池子北口HL,116.397101,39.918901
NR18113388,东城北京INN4号楼HL,116.425501,39.918185
NR18113390,东城北京饭店HL,116.402,39.9074
NR18113393,东城北京商务局HL,116.417361,39.922551
NR18113394,东城北京市检察院东HLG,116.428333,39.909722
NR18113395,东城北京市政府HL,116.402222,39.904722
NR18113397,东城北京医院HL,116.408611,39.901944
NR18113398,东城北京移动东直门办公楼2HL,116.426111,39.935555
NR18113423,东城仓夹道南口HLG,116.425882,39.932556
NR18113411,东城菖蒲河公园HL,116.396217,39.906966
NR18113429,东城朝内小街如家酒店HL,116.423139,39.925931
NR18113414,东城朝阳门SOHO写字楼HL,116.426242,39.920855
NR18113416,东城朝阳门汉庭酒店HL,116.422451,39.922751
NR18113418,东城朝阳门桥东北HLG,116.429025,39.923612
NR18113425,东城灯市口大街速八酒店HL,116.410118,39.917085
NR18113426,东城灯市西口HL,116.405556,39.917501
NR18117322,东城第二医院HL,116.379166,39.9025
NR18113434,东城东便门北HLG,116.429703,39.901203
NR18113437,东城东单路口HL,116.410277,39.905833
NR18113439,东城东单银地宾馆HL,116.410744,39.926792
NR18113440,东城东方广场东侧HL,116.409722,39.908611
NR18113441,东城东方广场西侧HL,116.405555,39.9075
NR18113447,东城东华门翠明庄宾馆HL,116.399757,39.913227
NR18113444,东城东环广场A座HL,116.429793,39.936849
NR18113446,东城东交民巷饭店HL,116.401772,39.901585
NR18113451,东城东四六条HL,116.4159929,39.928963
NR18113449,东城东四路口HL,116.410555,39.924166
NR18113450,东城东四三条29号院铁通HL,116.417044,39.925264
NR18113452,东城东四十二条HL,116.4173589,39.935197
NR18113453,东城东四十条HL,116.4221039,39.928339
NR18113454,东城东四十条小街路口HLG,116.419772,39.931606
NR18113460,东城东四医院HL,116.413251,39.928561
NR18113461,东城东直门北中街22号楼航数HL,116.423861,39.940321
NR18113465,东城东直门内大街16号楼HL,116.420277,39.939166
NR18113468,东城东直门外大街35号HL,116.435631,39.940423
NR18113471,东城东直门寻呼台HL,116.428657,39.942304
NR18113473,东城东直门医院西南HLG,116.419951,39.935168
NR18113474,东城豆瓣胡同HL,116.426111,39.927021
NR18113478,东城福地凰城酒店HL,116.407714,39.926674
NR18113481,东城干面胡同红十字会HL,116.415461,39.916256
NR18113482,东城工体北里3号楼铁通HL,116.437091,39.934005
NR18113490,东城故宫花房HL,116.394791,39.916671
NR18113491,东城故宫派出所HL,116.393668,39.921021
NR18113493,东城故宫西南HL,116.389211,39.912998
NR18113496,东城国家博物馆西北HL,116.39399,39.905381
NR18113497,东城国家博物馆西南HL,116.39416,39.902396
NR18113499,东城国中商业大厦HL,116.407777,39.9175
NR18113501,东城瀚海科技大厦HL,116.412911,39.921547
NR18113507,东城和平宾馆HL,116.408611,39.914444
NR18113509,东城和平里电话局HL,116.405674,39.959296
NR18113516,东城红墙宾馆HL,116.396449,39.923272
NR18113525,东城华侨大厦HL,116.405151,39.922431
NR18113527,东城华声国际大厦西南HLG,116.429444,39.912222
NR18113528,东城华育宾馆HL,116.395,39.924166
NR18113535,东城建国门内大街11号HL,116.420606,39.907727
NR18113538,东城金安皇都HL,116.426388,39.903055
NR18113539,东城金宝汇购物中心HL,116.415525,39.913822
NR18113540,东城金宝街HL,116.41968,39.913912
NR18113541,东城金府银街酒店HL,116.41,39.915555
NR18113551,东城景山西南角HL,116.388111,39.922459
NR18113554,东城巨石大厦HL,116.433055,39.9325
NR18113556,东城聚龙花园1号楼HL,116.436062,39.929428
NR18113565,东城聚龙花园7号楼HL,116.434411,39.927541
NR18113558,东城凯恒中心西北HLG,116.425821,39.922683
NR18113562,东城劳动人民文化宫西北HLG,116.391666,39.910277
NR18113563,东城利生体育商厦HL,116.404533,39.915383
NR18113568,东城隆福寺街99号楼HL,116.406651,39.924012
NR18113570,东城禄米仓胡同HL,116.4222219,39.915833
NR18113574,东城美惠大厦FNL,116.431111,39.928888
NR18113575,东城美术馆HL,116.402391,39.926888
NR18113579,东城民政部HL,116.398191,39.915561
NR18113580,东城明阳国际中心HL,116.416826,39.909949
NR18113581,东城南池子招待所HL,116.398,39.9095
NR18113583,东城南馆公园HL,116.421388,39.941111
NR18113592,东城南门仓胡同HL,116.4275,39.928055
NR18113593,东城内蒙古大厦HL,116.412777,39.904166
NR18113595,东城纽约时尚婚纱摄影HL,116.411946,39.917712
NR18113601,东城青年湖北街4号HL,116.399765,39.959888
NR18113605,东城人保大厦HL,116.427197,39.925644
NR18113607,东城三友商场HL,116.410904,39.921605
NR18113609,东城社会科学院HL,116.425484,39.907715
NR18113610,东城社会科学院东HLG,116.427321,39.908482
NR18113612,东城什锦花园养老院铁通HL,116.406939,39.928804
NR18113614,东城十字坡FNL,116.432011,39.939175
NR18113615,东城十字坡东里5号楼铁通HL,116.433287,39.937963
NR18113617,东城十字坡南口FNL,116.4325,39.935
NR18113618,东城史家胡同20号院2号楼铁通HL,116.417137,39.916767
NR18113619,东城市邮政管理局HL,116.418611,39.906111
NR18113621,东城四川驻京办HL,116.425433,39.910508
NR18113622,东城苏州胡同72号HL,116.416195,39.903758
NR18113633,东城铁树斜街东口Z,116.38085,39.89069
NR18113634,东城同仁医院HL,116.412932,39.901555
NR18113636,东城外交部街HL,116.423611,39.911388
NR18113637,东城外交部西侧HL,116.42799,39.92058
NR18113648,东城王府励骏酒店HL,116.4125,39.912777
NR18113651,东城五四大街红墙宾馆东HLG,116.400288,39.923684
NR18113653,东城小黄庄一区3号楼HL,116.403611,39.961666
NR18113656,东城小雅宝胡同50号HL,116.424166,39.915
NR18113658,东城协和明日大厦HL,116.411388,39.909722
NR18113659,东城协和医院HL,116.409841,39.912257
NR18113660,东城协和医院新门诊楼外科楼HL,116.408055,39.912222
NR18113664,东城新鲜胡同HL,116.418064,39.920197
NR18113669,东城亚洲大酒店南HLG,116.433611,39.930555
NR18113683,东城语文出版社HL,116.419347,39.921564
NR18113688,东城长安街公安部HL,116.399892,39.902953
NR18113690,东城正义路邮电局HL,116.4,39.899722
NR18113677,东城中国对外文化集团FNL,116.423126,39.932976
NR18113693,东城中国五矿东北角FNLG,116.427663,39.930861
NR18113694,东城中航大厦FNL,116.428611,39.935277
NR18113695,东城中煤宾馆新FNL,116.433055,39.941111
NR18113698,东城中山公园西南HL,116.387571,39.906771
NR18113699,东城中医科学院HL,116.421388,39.937777
NR18113702,东城珠市口HL,116.385843,39.893462
NR18113703,东城竹竿胡同3号楼铁通HL,116.423441,39.921495
NR18113705,东城紫铭大厦HL,116.435621,39.935291
NR18113708,房山北关东路格林豪泰ZL,116.142196,39.734477
NR18113709,房山北潞芳北ZLG,116.11977,39.74094
NR18113710,房山北潞园东门ZL,116.12902,39.73883
NR18113711,房山北潞园公园ZL,116.117301,39.734891
NR18113713,房山北潞园派出所ZL,116.12256,39.74219
NR18113714,房山北潞园西ZL,116.113,39.73596
NR18113715,房山辰光家园ZL,116.136351,39.725433
NR18113716,房山城铁大学城北站ZLG,116.176772,39.729503
NR18113717,房山城铁大学城东北ZLG,116.17685,39.722643
NR18113718,房山城铁大学城站ZLG,116.171575,39.721653
NR18113724,房山电信良乡工商大学ZL,116.166685,39.717293
NR18113725,房山东羊庄ZL,116.158961,39.729241
NR18113726,房山东阳大酒店ZL,116.158841,39.722251
NR18113728,房山歌华良乡长虹北里10号楼ZL,116.132365,39.724831
NR18113729,房山歌华明慧嘉园16号楼ZL,116.111636,39.732863
NR18113730,房山歌华瑞城广场东ZL,116.136496,39.727142
NR18113732,房山工商大学ZL,116.1623,39.71595
NR18113733,房山工商大学宿舍楼ZL,116.15831,39.71825
NR18120279,房山固村南ZL,116.114,39.7389
NR18113736,房山华北电网培训中心ZL,116.14623,39.74462
NR18113740,房山佳世苑三十号楼ZL,116.113557,39.721576
NR18113747,房山京广线良乡火车站南ZL,116.14648,39.73517
NR18113753,房山理工大学ZL,116.1619,39.73625
NR18113754,房山理工大学南校区ZL,116.16146,39.72528
NR18113755,房山理工大学食堂ZL,116.163181,39.730661
NR18113760,房山联通社科院研究生院ZL,116.17723,39.736067
NR18113761,房山联通文昌西路ZL,116.165898,39.738561
NR18113763,房山良乡ZL,116.14072,39.73273
NR18113764,房山良乡北关运7酒店ZL,116.13612,39.73852
NR18113765,房山良乡北潞园ZL,116.12435,39.73659
NR18113766,房山良乡北潞园歌华1ZL,116.124301,39.740001
NR18113767,房山良乡北潞园歌华2ZL,116.118901,39.737902
NR18113768,房山良乡北潞园歌华3ZL,116.121002,39.736201
NR18113769,房山良乡变压器厂ZL,116.14997,39.74584
NR18113771,房山良乡常庄村ZL,116.147373,39.718895
NR18113774,房山良乡东关嘉安驾校ZL,116.142607,39.729988
NR18113775,房山良乡多宝路ZL,116.150604,39.732742
NR18113776,房山良乡共创大厦ZL,116.116888,39.722331
NR18113777,房山良乡海逸半岛ZL,116.127611,39.726082
NR18113779,房山良乡行宫小区歌华2ZL,116.142716,39.748038
NR18113780,房山良乡昊天公园ZLG,116.146682,39.732591
NR18113781,房山良乡华冠购物中心ZL,116.13281,39.73352
NR18113782,房山良乡火车站ZL,116.15398,39.74255
NR18113783,房山良乡火车站西ZL,116.147855,39.740201
NR18113787,房山良乡京都百货ZL,116.13552,39.73042
NR18113788,房山良乡京石高速机场路收费站处出口ZLG,116.126889,39.747676
NR18113789,房山良乡京石高速与良坨大街交叉口北ZLG,116.124161,39.745804
NR18113790,房山良乡经贸学校宿舍楼ZL,116.157525,39.720637
NR18113792,房山良乡开发公司ZL,116.13124,39.71594
NR18113793,房山良乡开发区ZL,116.12219,39.71976
NR18113794,房山良乡龙达园ZL,116.14027,39.74597
NR18113796,房山良乡梅花庄ZLG,116.156981,39.738455
NR18113797,房山良乡南关运7酒店ZL,116.137238,39.722299
NR18113798,房山良乡瑞雪春堂2里28号楼ZL,116.139677,39.717286
NR18113799,房山良乡睿府书香11号楼ZL,116.164521,39.722415
NR18113801,房山良乡盛通建材ZL,116.133541,39.741365
NR18113803,房山良乡苏庄搬迁ZL,116.114071,39.727487
NR18113804,房山良乡苏庄桥西南ZLG,116.110548,39.725972
NR18113805,房山良乡苏庄三里ZL,116.113863,39.724755
NR18116993,房山良乡太平庄华冠超市ZLG,116.113541,39.731396
NR18113806,房山良乡体育馆北ZL,116.127095,39.740801
NR18113807,房山良乡田氏大厦ZL,116.13621,39.73265
NR18113809,房山良乡五小ZL,116.13999,39.74154
NR18113810,房山良乡五中北侧ZL,116.14805,39.72602
NR18113811,房山良乡西北关村西南ZL,116.130398,39.737184
NR18113812,房山良乡西路南里ZL,116.11885,39.72939
NR18113813,房山良乡西潞时代ZL,116.120964,39.729052
NR18113814,房山良乡新局ZL,116.134471,39.747121
NR18113815,房山良乡阳光邑上西南ZLG,116.150465,39.725389
NR18113816,房山良乡医院ZL,116.135465,39.735462
NR18113817,房山良乡影剧院ZL,116.13482,39.73673
NR18113818,房山良乡永兴楼ZL,116.13689,39.74873
NR18113819,房山良乡鱼儿沟ZL,116.12912,39.74378
NR18113820,房山良乡月华新村10号楼ZL,116.117641,39.728025
NR18113821,房山良乡长虹东路ZL,116.153751,39.721493
NR18113822,房山良乡中发兴业电气有限公司ZL,116.136707,39.714668
NR18113824,房山良乡中医药大学操场ZLG,116.167394,39.708883
NR18113825,房山良乡中医药大学后勤楼ZL,116.165111,39.712331
NR18113826,房山林业局ZL,116.12055,39.72533
NR18113830,房山饶乐府东坡DZLG,116.119365,39.746199
NR18113831,房山瑞城广场ZL,116.1354,39.72833
NR18113833,房山瑞雪春堂商务楼ZL,116.143185,39.714594
NR18113834,房山社科院ZL,116.17734,39.74073
NR18113835,房山圣星城ZL,116.13015,39.7352
NR18113837,房山首都师范大学ZL,116.17038,39.71135
NR18113838,房山水产局ZL,116.12628,39.7302
NR18113840,房山送变电物业ZLG,116.149224,39.747779
NR18113842,房山太平庄ZL,116.11261,39.72919
NR18113843,房山体育局ZL,116.14296,39.73883
NR18113847,房山西潞大街ZL,116.12923,39.73042
NR18113848,房山西潞园ZLG,116.12271,39.73107
NR18113851,房山线良乡大学城北站西南侧ZLG,116.173744,39.725298
NR18113855,房山鑫峰大厦ZL,116.12417,39.72249
NR18113856,房山鑫毫公司ZL,116.13244,39.74575
NR18113864,房山洋森饭店ZL,116.13023,39.72421
NR18113865,房山裕恒通建材ZL,116.141205,39.725831
NR18113869,房山长虹路ZL,116.13164,39.72235
NR18113888,房山长阳社科院南门ZLG,116.172268,39.735608
NR18113913,房山中医药大学ZLG,116.159309,39.712068
NR18113914,房山综合楼ZL,116.14511,39.72251
NR18113919,丰台爱华国际集团ZLG,116.318245,39.888943
NR18113930,丰台百利百合花园北ZL,116.29712,39.87747
NR18113945,丰台保利百合东北ZLG,116.300831,39.877289
NR18113988,丰台北京西站南广场东ZL,116.31678,39.89235
NR18113989,丰台北京宴ZL,116.27888,39.88881
NR18114029,丰台成寿寺大众4S店东HLG,116.440779,39.841013
NR18114030,丰台成寿寺路31号院2号楼HL,116.439279,39.848446
NR18114031,丰台成仪路109号HL,116.428055,39.845833
NR18114049,丰台翠庭园HL,116.431111,39.846111
NR18114092,丰台丹水宾馆ZL,116.31158,39.88232
NR18114093,丰台稻花香酒店ZL,116.28977,39.87583
NR18114103,丰台地铁总场HL,116.434055,39.845319
NR18114106,丰台第五小学ZL,116.27719,39.89358
NR18114117,丰台顶秀金石家园南HLG,116.423594,39.833131
NR18114137,丰台东局ZLG,116.312771,39.870911
NR18114165,丰台方庄南路18号院HL,116.435684,39.850647
NR18114166,丰台方庄桥HL,116.432802,39.858024
NR18114175,丰台分钟寺HLG,116.452777,39.856666
NR18114176,丰台分钟寺北HLG,116.444722,39.859166
NR18114178,丰台分钟寺大街分中公寓HL,116.450122,39.850551
NR18114180,丰台分钟寺桥东南HLG,116.451423,39.858722
NR18114181,丰台分钟寺桥西南HLG,116.449166,39.859722
NR18114182,丰台分钟寺四道口HLG,116.456388,39.851666
NR18114219,丰台风荷曲苑2号楼ZL,116.296295,39.881664
NR18114220,丰台风荷曲苑ZL,116.29362,39.8822
NR18114224,丰台富鸿鑫宾馆HL,116.436851,39.866131
NR18114263,丰台广安路公园ZL,116.2895,39.879
NR18114275,丰台国电接待中心ZLG,116.30481,39.88749
NR18114284,丰台海关物流中心HLG,116.471111,39.833611
NR18114296,丰台韩建集团ZL,116.29682,39.8889
NR18114161,丰台浩然智联大厦西北ZLG,116.30672,39.87341
NR18114318,丰台和合大厦HL,116.430376,39.855871
NR18114331,丰台横道沟西街6号楼HL,116.43336,39.849449
NR18114334,丰台红旗渠大厦ZL,116.28727,39.88731
NR18114198,丰台红狮家园3DMIMO实验站HL,116.422607,39.846956
NR18114366,丰台华源一里八号院ZL,116.309351,39.880411
NR18114389,丰台家得宝超市HLG,116.442222,39.857222
NR18114419,丰台金第润苑B区5号楼HL,116.436844,39.845772
NR18116472,丰台金家村ZL,116.28605,39.89217
NR18114424,丰台金亿枫商务会馆ZL,116.31382,39.87802
NR18114426,丰台金泽园假日酒店Z,116.32091,39.87319
NR18114432,丰台京沪高速枣林桥南HLG,116.456526,39.854513
NR18114451,丰台京石六里桥ZLG,116.29539,39.87991
NR18114453,丰台京铁家园F频ZLG,116.270501,39.895371
NR18114498,丰台客运段商品库ZL,116.29651,39.89394
NR18114509,丰台蓝源写字楼ZL,116.303537,39.869525
NR18114525,丰台丽泽居然之家ZL,116.304765,39.871646
NR18114536,丰台莲宝路东ZLG,116.30128,39.88925
NR18114537,丰台莲花池公园ZL,116.31019,39.88845
NR18114539,丰台莲花池公园东门ZLG,116.313236,39.890406
NR18114541,丰台莲花池客运站西ZLG,116.306878,39.884692
NR18114544,丰台莲花西里ZL,116.297991,39.891611
NR18114546,丰台莲怡园ZL,116.29515,39.88503
NR18114547,丰台莲怡园二区3号楼ZL,116.290598,39.885072
NR18114548,丰台莲怡园二区8号楼ZL,116.292475,39.883719
NR18114554,丰台刘家窑酒店HL,116.425107,39.845128
NR18114565,丰台六里桥北里11号楼ZL,116.297768,39.886634
NR18114566,丰台六里桥东北ZL,116.30327,39.88364
NR18114567,丰台六里桥东南ZL,116.30549,39.88163
NR18114568,丰台六里桥客运枢纽ZLG,116.299495,39.879765
NR18114622,丰台民政局北ZLG,116.31515,39.87026
NR18114631,丰台南方庄6号楼HL,116.426468,39.855887
NR18114635,丰台南沙窝桥南ZLG,116.26829,39.89414
NR18114690,丰台扑满山写字楼HL,116.42,39.843888
NR18114698,丰台谱田大厦HL,116.431761,39.852421
NR18114706,丰台千禧购物中心ZL,116.28182,39.88858
NR18114588,丰台青塔村6号F频ZL,116.26285,39.89456
NR18114718,丰台青塔东里3号楼歌华ZL,116.264646,39.894348
NR18114733,丰台润德酒店HL,116.428591,39.849122
NR18114753,丰台石榴庄东街3号楼航数HL,116.420391,39.840675
NR18114756,丰台石榴庄南里66号院1号楼HL,116.420419,39.834766
NR18114773,丰台首科大厦南ZLG,116.307448,39.875935
NR18114785,丰台顺六条29号楼航数HL,116.420701,39.849996
NR18114786,丰台顺五条航数HL,116.422758,39.851603
NR18114790,丰台四道口村108号院HLG,116.436018,39.837153
NR18114791,丰台四道口桥西北HLG,116.458611,39.852777
NR18114792,丰台四方景园二区HL,116.434284,39.856048
NR18114794,丰台四方景园四区2号楼HL,116.434155,39.853778
NR18114799,丰台宋家楼村HL,116.4375,39.839166
NR18114800,丰台宋家庄地铁总场东HLG,116.432031,39.841661
NR18114801,丰台宋家庄交通枢纽HL,116.422914,39.842853
NR18114802,丰台宋家庄派出所HLG,116.4277778,39.83669444
NR18114803,丰台宋庄路43号院3号楼铁通HL,116.420543,39.848449
NR18114806,丰台太平桥99号ZL,116.30909,39.87156
NR18114807,丰台太平桥供暖所ZL,116.31652,39.88548
NR18114808,丰台太平桥西里27号楼ZL,116.308673,39.882637
NR18114809,丰台太平桥乡ZL,116.311265,39.875484
NR18114810,丰台太平桥中学南ZLG,116.3148,39.8822
NR18114836,丰台铁路局北京车辆段ZL,116.282107,39.891678
NR18114854,丰台万丰公园北ZLG,116.286843,39.885292
NR18114855,丰台万丰公园东ZLG,116.28939,39.88262
NR18114887,丰台苇子坑22号院西南HLG,116.437222,39.841111
NR18114891,丰台文成建筑HL,116.436546,39.847656
NR18114778,丰台吴家村F频ZL,116.22954,39.88888
NR18114897,丰台吴家村路11号西南ZLG,116.289751,39.888261
NR18114915,丰台五岳大厦HL,116.41827,39.84684
NR18114935,丰台西局玉璞园北ZLG,116.296718,39.873062
NR18114951,丰台西三环南路红木街ZLG,116.304297,39.873908
NR18114952,丰台西三环南路红木街西北ZLG,116.304575,39.876017
NR18114965,丰台西站南路ZL,116.313735,39.888477
NR18114980,丰台小井天云五金大卖场ZL,116.291281,39.876801
NR18115047,丰台新坐标北侧HL,116.437,39.8699
NR18115053,丰台兴东南大厦HL,116.43823,39.84416
NR18115056,丰台彦民快捷酒店HL,116.430261,39.850354
NR18115080,丰台颐芳园东HLG,116.44242,39.851524
NR18115083,丰台亿客隆家具城西ZLG,116.30571,39.87707
NR18115143,丰台豫东宾馆ZL,116.31373,39.87315
NR18115158,丰台悦都酒店ZL,116.29978,39.88229
NR18115159,丰台悦邻购物商场ZL,116.303582,39.892923
NR18115170,丰台张仪村北口办公楼ZL,116.22583,39.88738
NR18115207,丰台政馨家园东HLG,116.427637,39.843102
NR18115208,丰台政馨家园一区HL,116.424722,39.846944
NR18115238,丰台紫芳园六区HL,116.43814,39.85815
NR18115239,丰台紫芳园一区12号楼HL,116.438652,39.863024
NR18115253,海淀11大厦ZL,116.302801,39.978801
NR18115191,海淀301医院FZL,116.26849,39.90758
NR18115256,海淀466医院门诊楼ZL,116.300151,39.939261
NR18115258,海淀阿五中和会酒楼ZL,116.28251,39.92472
NR18115259,海淀爱儿创意园ZL,116.26363,39.93191
NR18115262,海淀奥运五棵松体育馆东南ZL,116.27546,39.90934
NR18115263,海淀奥运五棵松体育馆西北ZL,116.27398,39.91035
NR18115264,海淀八宝庄ZL,116.2923,39.92181
NR18115265,海淀八家嘉园ZL,116.33351,40.01381
NR18115201,海淀八里庄北侧ZL,116.292687,39.924408
NR18115268,海淀八里庄北里28号楼ZL,116.288269,39.925951
NR18115269,海淀八里庄北里4号楼ZL,116.28673,39.9303
NR18115270,海淀八里庄北里52号楼ZL,116.286592,39.926901
NR18115271,海淀八一湖西南ZL,116.30814,39.91254
NR18115275,海淀白塔庵5号ZL,116.332241,39.972651
NR18115277,海淀百乐宾馆ZL,116.26054,39.92676
NR18115280,海淀半壁店村南ZL,116.26109,39.93038
NR18115281,海淀半壁街南路1号院ZL,116.29434,39.94902
NR18115282,海淀半导体研究所ZL,116.338071,40.003231
NR18115285,海淀北大工学院新楼ZL,116.312751,39.993191
NR18115286,海淀北大科技园ZL,116.30846,39.99612
NR18115236,海淀北大理科楼ZL,116.30872,39.98975
NR18115232,海淀北大赛克勒博物馆东GZL,116.300261,39.996021
NR18115290,海淀北大未名湖北侧ZL,116.304609,39.994912
NR18115292,海淀北大宿舍区30栋2ZL,116.30452,39.98586
NR18115296,海淀北大医学院逸夫楼ZL,116.352705,39.983268
NR18115297,海淀北大中关园ZL,116.31138,39.98849
NR18115298,海淀北大肿瘤医院ZL,116.28331,39.92217
NR18115299,海淀北大资源宾馆ZL,116.29985,39.98542
NR18115237,海淀北大资源东楼Z,116.30739,39.98539
NR18115303,海淀北蜂窝路22号院ZL,116.325591,39.899392
NR18115304,海淀北蜂窝路5号院ZL,116.32151,39.90089
NR18115306,海淀北航Z,116.34248,39.98449
NR18115307,海淀北航附小ZL,116.33843,39.97692
NR18115308,海淀北航留学生楼ZL,116.338495,39.980117
NR18115309,海淀北航培训中心ZL,116.342131,39.980281
NR18115310,海淀北航青年教师公寓ZL,116.338094,39.983381
NR18115312,海淀北极寺干休所办公楼ZL,116.367498,39.984685
NR18115314,海淀北交大畅园7号楼ZL,116.338521,39.953809
NR18115316,海淀北交大静园ZL,116.340951,39.953117
NR18115317,海淀北交大学生活动中心ZL,116.33246,39.94903
NR18115318,海淀北京城市学院ZL,116.33992,39.98591
NR18115319,海淀北京大学档案馆ZL,116.300511,39.992171
NR18115323,海淀北京电视台家属楼ZL,116.297121,39.954291
NR18115324,海淀北京电影学院ZL,116.35309,39.96679
NR18115325,海淀北京国际ZL,116.31836,39.95228
NR18115327,海淀北京科技大学家属区ZL,116.354009,39.991891
NR18115328,海淀北京理工大学ZL,116.30888,39.95729
NR18115329,海淀北京市财政局西侧ZL,116.3119,39.9226
NR18115330,海淀北京市药品评审中心ZL,116.3247,39.90931
NR18115332,海淀北京铁道部宿舍ZL,116.321784,39.904507
NR18115334,海淀北京图书馆GZL,116.315943,39.940787
NR18115335,海淀北京外国语大学西院教工住宅16号楼ZL,116.298706,39.952981
NR18115336,海淀北京卫星制造厂GZL,116.323171,39.975287
NR18115337,海淀北京五月ZL,116.362591,39.950521
NR18115338,海淀北京舞蹈学院ZL,116.31284,39.94577
NR18116579,海淀北京艺华通ZL,116.20857,39.92529
NR18115339,海淀北京印象南门Z,116.26972,39.9269
NR18115242,海淀北京语言大学17号楼Z,116.33689,39.99396
NR18115341,海淀北京语言大学ZL,116.342446,39.991994
NR18115342,海淀北京语言大学会议中心ZL,116.34282,39.99521
NR18115343,海淀北京语言大学学生宿舍楼10号楼ZL,116.3375,39.99201
NR18115344,海淀北科大厦ZL,116.30254,39.94699
NR18115345,海淀北科万秀园ZL,116.3559,39.98749
NR18115346,海淀北理工3号教学楼ZL,116.311556,39.9591271
NR18115347,海淀北理工硕博公寓ZL,116.30485,39.95722
NR18115349,海淀北师大科技楼ZL,116.35933,39.95997
NR18115246,海淀北师大生命科技楼ZL,116.35802,39.96174
NR18115351,海淀北师大英东楼ZL,116.36112,39.95714
NR18115352,海淀北太平庄路口(海淀远望楼宾馆)Z,116.36259,39.96724
NR18115354,海淀北太平庄小区ZL,116.36324,39.972047
NR18115355,海淀北太有研大厦ZL,116.36673,39.96605
NR18115359,海淀北洼西街西段GZL,116.291281,39.935708
NR18115360,海淀北外留学生公寓ZL,116.31013,39.95341
NR18115361,海淀北外图书馆ZL,116.306944,39.955117
NR18115369,海淀北下关Z,116.34387,39.94479
NR18115372,海淀北医综合楼ZL,116.35488,39.98426
