name,lng,lat,1M5g_yonghushu,1M5g_zhuliubi222,6M5g_yonghushu,6M5g_zhuliubi222,9M5g_yonghushu,9M5g_zhuliubi222,12M5g_yonghushu,12M5g_zhuliubi222,归属区域名称,,,1M5g_zhuliubi,,6M5g_zhuliubi,,9M5g_zhuliubi,,12M5g_zhuliubi
大兴5G亦庄北京京东商城360总部Lampsite2HM,116.557172,39.785726,42,0.0464 ,129,0.1743 ,230,0.3250 ,291 ,0.4855 ,,,,4.635372805,,17.43283354,,32.49655164,,48.54572702
城一5G朝阳金桐东路东南1H,116.451666,39.918333,443,0.1560 ,2348,0.3229 ,3912,0.4967 ,4890 ,0.7451 ,首都国贸CBD商务中心区,,,15.60281546,,32.29450529,,49.66729428,,74.51072688
城三5G海淀清华大学桃李园西侧1Z,116.320218,40.009614,58,0.1127 ,231,0.2595 ,396,0.4533 ,550 ,0.7128 ,清华大学,,,11.26761083,,25.94927949,,45.3343762,,71.28365569
房山5G窦店交道镇东南1Z,116.116758,39.643997,,,68,0.2998 ,97,0.5497 ,138 ,0.8745 ,,,,0,,29.98250266,,54.96889361,,87.45139627
昌平5G京张高铁主站二十四1Z,116.191168,40.184075,,,,,1,0.1954 ,1 ,0.3368 ,,,,0,,0,,19.54421233,,33.67903661
城一5G朝阳厚俸桥东北1H,116.494778,39.870694,595,0.2164 ,,,5032,0.5886 ,6289 ,0.8935 ,北京工业大学,,,21.6405348,,0,,58.86425355,,89.34963216
城二5G丰台豪都商务酒店1H,116.413131,39.792212,100,0.1511 ,483,0.3638 ,837,0.5287 ,1073 ,0.8418 ,北京龙潭湖景区,,,15.11278117,,36.37894827,,52.87228198,,84.17544059
城二5G西城积水潭1Z,116.36856,39.94351,91,0.0000 ,883,0.3465 ,1290,0.5509 ,1697 ,0.9348 ,,,,0,,34.65192167,,55.08653612,,93.47756019
大兴5G东芦城1H,116.297503,39.751263,45,0.2761 ,142,0.3303 ,257,0.4520 ,338 ,0.7117 ,,,,27.61034558,,33.02851992,,45.20469323,,71.17448872
通州5G新城东里小区2H,116.653879,39.897253,,,,,638,0.6822 ,839 ,0.9889 ,首都副中心5G示范区,,,0,,0,,68.22486763,,98.89266804
城二5G丰台康乐园东门1H,116.424181,39.793501,644,0.2900 ,3179,0.3538 ,5004,0.6499 ,6762 ,0.9704 ,北京小红门商圈,,,28.99654802,,35.37627243,,64.98911908,,97.04282218
城二5G崇文天坛东门7天酒店1H,116.415001,39.881666,230,0.0677 ,1309,0.1745 ,2060,0.3036 ,2783 ,0.5141 ,北京龙潭湖景区,,,6.765577771,,17.45194666,,30.36152331,,51.4123333
城一5G朝阳中国石化北京化工研究院1H,116.423504,39.967737,811,0.1739 ,5723,0.3696 ,8813,0.5709 ,11445 ,0.9221 ,,,,17.38507573,,36.96308581,,57.09421553,,92.21304053
城三5G海淀西三旗生态园1Z,116.33384,40.04732,,,,,552,0.4162 ,765 ,0.6764 ,,,,0,,0,,41.61533576,,67.64339009
昌平5G华电教三楼1Z,116.303381,40.086613,91,0.2694 ,0,0.3144 ,0,0.0000 ,0 ,0.0000 ,,,,26.94152668,,31.44152668,,0,,0
城三5G海淀上庄村南1Z,116.20763,40.10597,,,,,691,0.4711 ,909 ,0.7636 ,,,,0,,0,,47.10923321,,76.36386223
城二5G丰台杜家坎环岛东1Z,116.205426,39.843235,791,0.4171 ,4785,0.4321 ,6625,0.5456 ,9200 ,0.8820 ,,,,41.70684623,,43.20684623,,54.56468689,,88.19791569
房山5G长阳篱笆房回迁区西2Z,116.169828,39.763337,0,0.0000 ,1340,0.3022 ,2252,0.6692 ,2850 ,0.9912 ,,,,0,,30.21692046,,66.92499468,,99.11537644
昌平5G七里渠工业区1Z,116.306358,40.104087,,,1501,0.3444 ,2752,0.5983 ,3573 ,0.9554 ,,,,0,,34.44052426,,59.82661301,,95.54435501
城二5G崇文大江胡同南口1H,116.3974,39.89179,,,1129,0.2801 ,1914,0.4645 ,2453 ,0.7300 ,天安门,,,0,,28.00858432,,46.447513,,72.99617384
城一5G朝阳中灿苑1区8号楼1H,116.404665,40.005611,,,,,0,0.0000 ,0 ,0.0000 ,奥林匹克中心区,,,0,,0,,0,,0
昌平5G马连店东北1Z,116.345655,40.10212,,,193,0.1525 ,358,0.2898 ,458 ,0.4408 ,,,,0,,15.25132634,,28.97605765,,44.08243773
通州5G白庙新村2H,116.756259,39.936636,209,0.1295 ,1089,0.3982 ,1781,0.6111 ,2473 ,0.9704 ,,,,12.94692358,,39.81665501,,61.10664802,,97.04163754
房山5G良乡中国社会科学院4ZM,116.172614,39.740101,,,,,,,0 ,0.0000 ,北京良乡大学城,,,0,,0,,0,,0
城三5G海淀魏公村1Z,116.318707,39.951395,170,0.1969 ,829,0.3069 ,1393,0.2641 ,1762 ,0.4350 ,,,,19.68729381,,30.68729381,,26.40574077,,43.50117582
通州5G京哈高速张各庄2H,116.86366,39.80046,,,,,989,0.5216 ,1236 ,0.8715 ,,,,0,,0,,52.16250174,,87.1516422
大兴5G亦庄振国医院1H,116.517171,39.770531,,,1239,0.3272 ,2103,0.6068 ,2880 ,0.8812 ,,,,0,,32.72232059,,60.68229003,,88.11755718
城三5G海淀地铁16号线北安河站1HS,116.125423,40.06696,21,0.0807 ,171,0.2920 ,325,0.4466 ,406 ,0.6714 ,北京地铁16号线,,,8.073250187,,29.20003299,,44.65719626,,67.14293568
城三5G海淀普惠桥东侧飞视1Z,116.305515,39.910546,,,,,9,0.4524 ,11 ,0.7459 ,,,,0,,0,,45.24342471,,74.58616888
城二5G丰台珠光御景西北1Z,116.168085,39.834853,,,884,0.3183 ,1394,0.5926 ,1962 ,0.9009 ,,,,0,,31.83374178,,59.25745223,,90.09119401
城三5G海淀太极小区1Z,116.365693,39.989591,42,0.0717 ,214,0.2657 ,388,0.3480 ,485 ,0.5682 ,,,,7.16641699,,26.57103187,,34.79944462,,56.82451527
城三5G海淀旱河路1Z,116.23547,39.958324,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳金泰先锋二号楼1H,116.494813,39.895443,483,0.1936 ,,,2556,0.5588 ,3407 ,0.8365 ,北京工业大学,,,19.3592798,,0,,55.88261766,,83.65090833
城一5G朝阳黄渠地铁站1H,116.572014,39.922782,319,0.2093 ,1572,0.3152 ,2632,0.5375 ,3655 ,0.8691 ,,,,20.92610123,,31.52468998,,53.7514597,,86.90707889
城二5G西城解放军报社招待所1Z,116.333699,39.920021,3,0.0447 ,10,0.0835 ,17,0.1765 ,20 ,0.2783 ,金融街,,,4.465140051,,8.348615803,,17.64524196,,27.82871934
城二5G丰台地铁9号线丰台科技园1Z,116.291762,39.824178,357,0.1586 ,0,0.1936 ,0,0.0000 ,0 ,0.0000 ,首都经济贸易科技园区,,,15.85816629,,19.35816629,,0,,0
昌平5G嘉荣食品厂1Z,116.33934,40.06809,,,,,2092,0.4606 ,2752 ,0.7590 ,回龙观,,,0,,0,,46.05534647,,75.89572012
城一5G朝阳北辰西路东侧1H,116.38168,39.98059,196,0.0637 ,1371,0.2883 ,2057,0.5635 ,2856 ,0.8434 ,对外经贸大学,,,6.367289278,,28.83222316,,56.35124772,,84.34007017
大兴5G长途站1H,116.338481,39.730851,,,,,4069,0.5722 ,5573 ,0.8318 ,,,,0,,0,,57.22281312,,83.17544731
城一5G朝阳呼家楼宾馆1H,116.45434,39.92078,,,,,30,0.3383 ,37 ,0.5047 ,首都国贸CBD商务中心区,,,0,,0,,33.82642426,,50.47307863
城一5G朝阳双井桥1H,116.454791,39.891273,1306,0.1487 ,7176,0.3842 ,11905,0.5305 ,16308 ,0.8316 ,,,,14.87179274,,38.42195259,,53.05393151,,83.15989464
通州5G群芳二园东区2H,116.66279,39.86423,,,,,586,0.5664 ,770 ,0.8867 ,首都副中心5G示范区,,,0,,0,,56.63576658,,88.67041012
昌平5G阳光商厦1Z,116.23812,40.22027,,,,,1088,0.6240 ,1469 ,0.9323 ,昌平京北高生态疗养区,,,0,,0,,62.39618831,,93.22968869
城二5G丰台西三环南路红木街1Z,116.304297,39.873908,,,,,,,6686 ,0.8518 ,北京红莲商务中心,,,0,,0,,0,,85.18333082
城二5G丰台岳各庄建材市场东1Z,116.268121,39.883371,387,0.0439 ,2370,0.2333 ,4033,0.3728 ,5041 ,0.6379 ,北京红莲商务中心,,,4.39191064,,23.32753255,,37.27577009,,63.79295016
城一5G朝阳北苑中学东南1H,116.426802,40.025226,158,0.1375 ,998,0.2729 ,1428,0.6018 ,1955 ,0.8997 ,奥林匹克中心区,,,13.75421007,,27.29089022,,60.18064171,,89.97153193
城二5G西城金胜嘉园3号楼1Z,116.370099,39.952258,,,262,0.2069 ,403,0.3674 ,523 ,0.5470 ,,,,0,,20.69179012,,36.74259773,,54.69941701
城二5G西城地安门西大街6号楼1H,116.388889,39.931809,213,0.0512 ,1782,0.3690 ,2882,0.5704 ,3791 ,0.8929 ,北京协和医院,,,5.119140249,,36.89581749,,57.04018922,,89.29259881
大兴5G京雄高铁主站十六1H,116.379166,39.62,249,0.0683 ,1565,0.2595 ,2148,0.5348 ,3068 ,0.7843 ,京雄高铁大兴段,,,6.829007499,,25.9501789,,53.47890367,,78.42908257
昌平5G中国电子1Z,116.466799,40.103504,,,,,185,0.3019 ,246 ,0.4520 ,,,,0,,0,,30.18703706,,45.19860444
顺义5G职业现代学院1H,116.665105,40.116651,185,0.1460 ,887,0.3349 ,1293,0.5761 ,1846 ,0.8748 ,,,,14.60454372,,33.49068288,,57.60939382,,87.4767072
通州5G云景东里2H,116.666909,39.878805,277,0.1675 ,0,0.2325 ,0,0.0000 ,0 ,0.0000 ,首都副中心5G示范区,,,16.74964709,,23.24964709,,0,,0
城三5G石景山八大处南侧1Z,116.185412,39.948157,,,,,334,0.4656 ,477 ,0.7316 ,,,,0,,0,,46.5572223,,73.16495738
昌平5G吉利大学北1Z,116.156827,40.179241,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
房山5G周口店周胜路西2Z,115.930942,39.695283,,,,,39,0.5528 ,51 ,0.8658 ,,,,0,,0,,55.27502897,,86.57696764
城三5G海淀理工大信科楼1Z,116.313408,39.956438,59,0.3231 ,0,0.3731 ,0,0.0000 ,0 ,0.0000 ,,,,32.30765019,,37.30765019,,0,,0
大兴5G京台高速礼贤检查站北1H,116.484892,39.555312,,,,,1230,0.5207 ,1618 ,0.8293 ,,,,0,,0,,52.07400378,,82.9281309
城二5G西城白沙宾馆1Z,116.36707,39.90066,68,0.0401 ,1031,0.2997 ,1415,0.5212 ,2021 ,0.8048 ,金融街,,,4.009283571,,29.97328806,,52.11769477,,80.48135572
城一5G朝阳东洲家园西北侧1H,116.454506,40.046497,,,,,414,0.5790 ,567 ,0.9655 ,对外经贸大学,,,0,,0,,57.89519233,,96.54949563
城三5G石景山奥运老山服务楼1Z,116.212861,39.916861,279,0.0000 ,1540,0.3021 ,2737,0.6050 ,3421 ,0.9609 ,,,,0,,30.20983923,,60.49787002,,96.09042191
城一5G朝阳华纺易城中路灯杆1H,116.5076,39.92872,,,,,584,0.5094 ,739 ,0.8116 ,,,,0,,0,,50.9434872,,81.16169875
城三5G海淀金雅园南侧1Z,116.272412,39.940667,1095,0.0415 ,4723,0.2535 ,7380,0.5351 ,9839 ,0.8135 ,,,,4.151171,,25.34607966,,53.50567689,,81.35175655
城三5G海淀鹫峰公园1Z,116.09597,40.06525,,,,,92,0.6272 ,127 ,0.9510 ,,,,0,,0,,62.71627313,,95.09891512
城三5G石景山麻峪泵站1Z,116.120565,39.939175,,,315,0.2022 ,578,0.2805 ,731 ,0.4469 ,,,,0,,20.21869921,,28.05152206,,44.69464932
密云5G综合楼1H,116.838811,40.369022,156,0.1091 ,575,0.3125 ,1068,0.5782 ,1368 ,0.8404 ,首都密云生态涵养典范区,,,10.91215382,,31.25268219,,57.82465982,,84.03522832
大兴5G团河苑小区西南1H,116.364221,39.735331,107,0.3082 ,,,0,0.0000 ,0 ,0.0000 ,,,,30.81501648,,0,,0,,0
城二5G西城右安门内西街T20030小灯杆1Z,116.347916,39.872108,,,,,717,0.5840 ,1024 ,0.9900 ,北京牛街回民区,,,0,,0,,58.40251917,,99.00419861
城二5G西城中信禧园南区2号楼1Z,116.372414,39.883846,175,0.1410 ,1095,0.3714 ,1762,0.5830 ,2380 ,0.9266 ,北京牛街回民区,,,14.10124769,,37.13602714,,58.3001471,,92.65647985
大兴5G西红门矿业研究总院1H,116.343454,39.773197,165,0.2125 ,1064,0.3581 ,1473,0.5072 ,2045 ,0.8479 ,,,,21.25244281,,35.8097865,,50.72493128,,84.79496931
城二5G西城核工业建设集团1Z,116.33248,39.9306,143,0.0697 ,1030,0.3523 ,1773,0.5120 ,2395 ,0.8558 ,金融街,,,6.971896253,,35.23123928,,51.2026399,,85.5780982
城三5G海淀花园北路路北多经杆1Z,116.354024,39.980382,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
房山5G燕山火车站向站点西南1Z,115.954431,39.747108,,,,,119,0.6864 ,158 ,0.9949 ,,,,0,,0,,68.64162404,,99.48803434
城二5G丰台京辰瑞达大厦1Z,116.256868,39.862665,238,0.2030 ,1926,0.2946 ,3582,0.6478 ,4477 ,0.9674 ,,,,20.30439468,,29.45711052,,64.78385986,,96.74097039
房山5G燕山幸福新村1号楼1Z,115.94664,39.724452,,,,,325,0.4751 ,410 ,0.7134 ,,,,0,,0,,47.50941258,,71.33737144
昌平5G回龙观建材城东1Z,116.306028,40.074752,,,,,3249,0.4376 ,4331 ,0.7461 ,,,,0,,0,,43.76311432,,74.60519053
城三5G海淀南沙滩1H,116.36379,39.9929,,,2311,0.3672 ,3737,0.5563 ,4916 ,0.8712 ,,,,0,,36.72017678,,55.62954856,,87.1223824
顺义5G崇国庄村1H,116.757201,40.063601,,,,,694,0.5501 ,963 ,0.8751 ,,,,0,,0,,55.0073033,,87.51141141
城一5G朝阳双井家乐福南侧1H,116.467474,39.892114,492,0.1166 ,2500,0.2600 ,4762,0.5134 ,5952 ,0.7812 ,北京工业大学,,,11.66311774,,25.999859,,51.34345479,,78.12455938
城二5G丰台首都医科大学食堂1Z,116.346691,39.862801,17,0.1325 ,87,0.2378 ,142,0.4816 ,189 ,0.7023 ,北京牛街回民区,,,13.250335,,23.78368095,,48.16271296,,70.23244708
城二5G丰台园博园地铁站西1Z,116.187841,39.858533,,,303,0.3479 ,570,0.5343 ,721 ,0.8247 ,,,,0,,34.7861425,,53.42921375,,82.46850568
城一5G朝阳核桃园北里小区3号楼1H,116.450633,39.924295,300,0.1241 ,1158,0.2730 ,2039,0.5015 ,2755 ,0.7307 ,,,,12.40902624,,27.30412919,,50.14691786,,73.06702552
城一5G朝阳东坝中路坝河南1H,116.540951,39.968157,92,0.1649 ,370,0.2896 ,671,0.5919 ,860 ,0.8461 ,,,,16.48926987,,28.96099793,,59.1913017,,84.61388313
城二5G丰台马家楼桥西1Z,116.333321,39.829651,625,0.2116 ,3811,0.2593 ,5965,0.5307 ,8284 ,0.7837 ,,,,21.15743548,,25.92804506,,53.07243168,,78.36584301
城一5G朝阳吉祥里201号楼1H,116.434878,39.925013,337,0.0342 ,1213,0.1773 ,1878,0.2901 ,2377 ,0.4919 ,簋街不夜城,,,3.424647486,,17.72543763,,29.0074028,,49.19246361
城三5G石景山广宁路1Z,116.126203,39.931757,341,0.0000 ,0,0.0000 ,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀人民大学1Z,116.315902,39.966845,424,0.2555 ,3020,0.3107 ,5301,0.4604 ,6710 ,0.7237 ,,,,25.55492408,,31.06512346,,46.03851166,,72.36694102
顺义5G枯柳树环岛东南1H,116.561111,40.114722,,,2677,0.3299 ,4607,0.4660 ,6225 ,0.7803 ,,,,0,,32.9935476,,46.60015618,,78.03304292
城一5G朝阳柳芳南里23号楼西南绿化带1H,116.428281,39.952054,164,0.1009 ,800,0.1913 ,1469,0.4045 ,1859 ,0.5665 ,对外经贸大学,,,10.08951335,,19.12674989,,40.45288259,,56.64609342
城三5G海淀航天二院东院办公区南侧1Z,116.26391,39.90933,28,0.3567 ,175,0.3717 ,271,0.4350 ,387 ,0.7295 ,,,,35.66863276,,37.16863276,,43.50004871,,72.95089952
密云5G河南寨卫生院东1H,116.81804,40.32698,,,436,0.3666 ,763,0.5835 ,990 ,0.9308 ,首都密云生态涵养典范区,,,0,,36.66306329,,58.3483853,,93.08064217
密云5G新农村南1H,116.88057,40.38243,,,387,0.2559 ,626,0.4659 ,823 ,0.7322 ,首都密云生态涵养典范区,,,0,,25.59093034,,46.59217492,,73.21873065
城一5G朝阳韩国文化院1H,116.446901,39.911504,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城二5G丰台杜家坎环岛北1Z,116.202253,39.845118,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳清华附中将台路校区1HM,116.478127,39.972847,,,,,,,43 ,0.0923 ,,,,0,,0,,0,,9.234185926
顺义5G后沙峪空港工业B区1H,116.541662,40.092112,,,,,395,0.6131 ,555 ,0.9164 ,,,,0,,0,,61.31360359,,91.63765233
城二5G丰台看守所1Z,116.23404,39.84446,0,0.0000 ,777,0.2044 ,1088,0.3974 ,1553 ,0.6267 ,,,,0,,20.43578478,,39.73788602,,62.67367079
昌平5G金隅万科文化广场5ZM,116.232223,40.211057,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳中煤信息大厦1H,116.429444,39.981388,308,0.0790 ,976,0.2423 ,1540,0.4724 ,2168 ,0.8040 ,,,,7.897593784,,24.22833345,,47.24062521,,80.40104202
城二5G西城北京肝炎试剂中心1Z,116.360151,39.925121,40,0.1287 ,8,0.2387 ,15,0.1823 ,18 ,0.3052 ,金融街,,,12.8749408,,23.8749408,,18.22816,,30.52088889
城一5G朝阳光华路中段1H,116.448001,39.91213,134,0.0938 ,913,0.2182 ,1609,0.3945 ,2173 ,0.5948 ,首都国贸CBD商务中心区,,,9.384631868,,21.81938017,,39.44908147,,59.48394333
怀柔5G雁栖工业园西侧1H,116.66429,40.36466,,,308,0.2604 ,502,0.4163 ,716 ,0.6767 ,雁栖湖APEC峰会中心,,,0,,26.03822347,,41.63265078,,67.67087425
城一5G朝阳东大桥路59号楼1H,116.443579,39.908955,0,0.0000 ,2248,0.1538 ,3678,0.2110 ,5107 ,0.3507 ,首都国贸CBD商务中心区,,,0,,15.37973065,,21.09568369,,35.07251379
城三5G海淀市供电局技校1Z,116.316477,40.039692,677,0.1663 ,3644,0.2512 ,5726,0.4741 ,7435 ,0.8068 ,,,,16.62538987,,25.12424211,,47.40771293,,80.67952154
城一5G朝阳南石家坟小坝河1H,116.519096,39.969616,337,0.3523 ,767,0.3873 ,1426,0.5486 ,1782 ,0.8464 ,,,,35.22821983,,38.72821983,,54.86287909,,84.64072589
昌平5G北大医疗1Z,116.266823,40.098317,,,189,0.1505 ,300,0.1992 ,410 ,0.3269 ,,,,0,,15.05467352,,19.91858384,,32.68528725
城三5G海淀红门村西路北侧1Z,116.223931,39.995382,128,0.4534 ,1,0.5084 ,1,0.5217 ,1 ,0.8576 ,,,,45.34069279,,50.84069279,,52.17000261,,85.75806873
大兴5G长子营开发区1H,116.568611,39.698501,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城一5G朝阳东环国际1H,116.45611,39.89504,799,0.0479 ,4886,0.2217 ,8883,0.3823 ,11103 ,0.6227 ,北京工业大学,,,4.79394212,,22.17270261,,38.23177247,,62.27265472
城二5G西城马莲道通信楼2号站1Z,116.324281,39.879961,250,0.0000 ,1449,0.2909 ,2128,0.5521 ,2956 ,0.8267 ,北京红莲商务中心,,,0,,29.08715631,,55.21423322,,82.66799004
昌平5G单家村1Z,116.382364,40.064141,,,,,1171,0.5173 ,1603 ,0.8788 ,,,,0,,0,,51.72983146,,87.88305244
城三5G海淀中央民族大学ZTE26G,116.317278,39.947756,0,0.0000 ,668,0.1845 ,1048,0.2963 ,1309 ,0.4640 ,,,,0,,18.45292091,,29.6254135,,46.40214166
城二5G西城富成大厦1Z,116.3313,39.92238,1,0.0477 ,1712,0.3098 ,2891,0.4772 ,3803 ,0.7733 ,金融街,,,4.765749458,,30.97913941,,47.71870912,,77.33128431
城一5G朝阳文学馆路口东1H,116.43287,39.98192,,,,,7445,0.5480 ,9795 ,0.9000 ,,,,0,,0,,54.80013713,,90.00022117
城一5G朝阳传媒大学学生公寓6号楼1H,116.550442,39.907112,615,0.1242 ,4248,0.2520 ,7483,0.5318 ,10112 ,0.7853 ,首都副中心通勤线,,,12.42462021,,25.19856778,,53.18238755,,78.52519935
城三5G海淀蓝景丽家东侧1Z,116.338944,39.967624,714,0.3366 ,0,0.4116 ,0,0.0000 ,0 ,0.0000 ,,,,33.65742105,,41.15742105,,0,,0
城一5G朝阳瑞祥里1H,116.606126,39.910801,200,0.1116 ,0,0.1366 ,0,0.0000 ,0 ,0.0000 ,,,,11.16281135,,13.66281135,,0,,0
城二5G丰台四方景园5期1号楼1H,116.436276,39.855546,,,,,28,0.2911 ,37 ,0.4632 ,,,,0,,0,,29.1097463,,46.32268661
城一5G朝阳建外soho景恒街21H,116.445366,39.904289,306,0.0454 ,1013,0.2878 ,1681,0.4067 ,2155 ,0.6946 ,首都国贸CBD商务中心区,,,4.543365994,,28.78264141,,40.67396211,,69.45660352
城三5G海淀监察部1Z,116.334815,39.963658,311,0.3249 ,2415,0.4249 ,3647,0.5643 ,4928 ,0.8836 ,,,,32.4901459,,42.4901459,,56.43367283,,88.35949666
通州5G西小马庄2H,116.633722,39.890751,339,0.1629 ,1542,0.2996 ,2249,0.5033 ,3212 ,0.8279 ,首都副中心5G示范区,,,16.286426,,29.96052787,,50.33033494,,82.79086281
城二5G丰台成寿寺大众4S店东HW26GG,116.440779,39.841013,179,0.0672 ,801,0.3469 ,1328,0.5228 ,1819 ,0.7658 ,北京小红门商圈,,,6.716911824,,34.69421479,,52.27554458,,76.57776089
城二5G丰台蒲安里7号楼歌华1H,116.412674,39.861786,22,0.0047 ,,,280,0.3410 ,400 ,0.5572 ,北京龙潭湖景区,,,0.471590718,,0,,34.10254602,,55.71832702
大兴5G西红门鸿坤写字楼A2座1H,116.338801,39.789207,398,0.0817 ,3045,0.3073 ,4157,0.4834 ,5854 ,0.7163 ,,,,8.1706149,,30.73404031,,48.34396844,,71.63120068
通州5G晟世嘉园东2H,116.636411,39.880861,154,0.1429 ,798,0.3212 ,1256,0.5566 ,1697 ,0.7818 ,首都副中心5G示范区,,,14.29212442,,32.11598282,,55.66015889,,78.17670424
城二5G西城安德里1H,116.380459,39.948438,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城二5G西城西客站锦江之星1Z,116.320345,39.890362,912,0.2678 ,0,0.3778 ,0,0.0000 ,0 ,0.0000 ,北京红莲商务中心,,,26.7799472,,37.7799472,,0,,0
城一5G朝阳北工大中蓝公寓1H,116.474146,39.883464,394,0.1708 ,1653,0.2341 ,2779,0.4980 ,3517 ,0.7471 ,,,,17.08263445,,23.41182121,,49.80012808,,74.70607071
城三5G海淀清华华业大厦1Z,116.327442,39.995508,,,1151,0.3681 ,1705,0.5987 ,2213 ,0.8952 ,清华大学,,,0,,36.80854631,,59.87452872,,89.52136577
通州5G市政管理2H,116.668958,39.896628,,,,,1390,0.4198 ,1805 ,0.6932 ,首都副中心5G示范区,,,0,,0,,41.98009459,,69.32273322
城三5G海淀海泰大厦1Z,116.360071,39.987611,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城二5G崇文花市枣苑6号中科1H,116.421666,39.894722,178,0.1034 ,957,0.2358 ,1464,0.3622 ,1876 ,0.6102 ,北京龙潭湖景区,,,10.34201786,,23.57815305,,36.22344152,,61.02203528
城三5G海淀金五星批发市场1Z,116.340338,39.960342,117,0.0805 ,1195,0.2785 ,2125,0.4111 ,2655 ,0.6102 ,,,,8.045925985,,27.8509591,,41.10718586,,61.02490704
城一5G朝阳松榆里9号楼1H,116.4652,39.87171,,,253,0.1272 ,426,0.1536 ,575 ,0.2727 ,北京工业大学,,,0,,12.72441125,,15.35964361,,27.26607268
通州5G社会管理服务中心2H,116.657812,39.899442,195,0.1272 ,809,0.2032 ,1320,0.4195 ,1649 ,0.6818 ,首都副中心5G示范区,,,12.71709432,,20.31745,,41.95310469,,68.17953126
城一5G朝阳财富公馆北1H,116.545555,40.031388,,,,,765,0.4865 ,1006 ,0.7523 ,,,,0,,0,,48.65370664,,75.23288885
城三5G海淀交大思源楼1Z,116.334872,39.950132,620,0.1667 ,2899,0.3957 ,4854,0.5335 ,6741 ,0.8766 ,,,,16.67335912,,39.56930163,,53.3476523,,87.65750371
城二5G东城人保大厦1H,116.427197,39.925644,1,0.0146 ,4904,0.2337 ,7995,0.4652 ,10660 ,0.7216 ,簋街不夜城,,,1.457716188,,23.37093538,,46.52022769,,72.16430769
城二5G西城鸭子桥北里1Z,116.338741,39.873521,118,0.1963 ,541,0.2421 ,850,0.3913 ,1103 ,0.6271 ,北京红莲商务中心,,,19.63195679,,24.21012541,,39.13287869,,62.70762295
城一5G朝阳北辰洲际酒店1H,116.382011,39.997108,465,0.2535 ,1436,0.3167 ,2297,0.5924 ,3190 ,0.8730 ,奥林匹克中心区,,,25.352714,,31.67488219,,59.23860187,,87.30232156
城一5G朝阳双桥东南1H,116.572081,39.907558,896,0.1708 ,0,0.2558 ,0,0.0000 ,0 ,0.0000 ,首都副中心通勤线,,,17.07575277,,25.57575277,,0,,0
城三5G海淀圆明园西路农大西门1Z,116.272354,40.024067,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
城二5G西城水利水电规划设计总院1H,116.383998,39.952912,28,0.0236 ,192,0.2807 ,327,0.4237 ,436 ,0.6571 ,,,,2.35858226,,28.07030904,,42.36978659,,65.71179786
大兴5G京良乐家购物中心1H,116.326944,39.798333,371,0.1620 ,1642,0.3277 ,2667,0.4962 ,3419 ,0.7788 ,,,,16.19662472,,32.76910918,,49.62482038,,77.88433905
昌平5G沙河东南1Z,116.298394,40.112941,,,700,0.3384 ,1332,0.6082 ,1665 ,0.8836 ,,,,0,,33.84382442,,60.81731029,,88.35956104
城一5G朝阳芙蓉坊服装公司1H,116.38768,39.96563,,,,,10052,0.5803 ,12564 ,0.8681 ,,,,0,,0,,58.02926945,,86.80774919
城二5G丰台石榴庄南里乙8号院铁通1H,116.420106,39.837986,0,0.0000 ,,,,,0 ,0.0000 ,北京小红门商圈,,,0,,0,,0,,0
城二5G丰台南顶街1H,116.406872,39.838861,202,0.0991 ,836,0.3502 ,1363,0.5466 ,1817 ,0.7560 ,北京龙潭湖景区,,,9.909268617,,35.01781242,,54.66064571,,75.5951387
城一5G朝阳柏阳景园A区1H,116.547668,39.873528,,,,,19,0.2612 ,25 ,0.4109 ,,,,0,,0,,26.11974161,,41.09051759
城二5G丰台塔园12号楼1H,116.409918,39.858749,65,0.0838 ,175,0.1743 ,291,0.2944 ,388 ,0.4832 ,北京龙潭湖景区,,,8.381965982,,17.42858824,,29.44120762,,48.31937717
城一5G朝阳会村桥东1H,116.598564,39.907288,756,0.1767 ,5107,0.2287 ,8192,0.4698 ,10638 ,0.7617 ,首都副中心通勤线,,,17.67107939,,22.87316503,,46.98466865,,76.16614071
平谷5G国泰路口1H,117.105587,40.138308,125,0.0965 ,401,0.4226 ,694,0.6182 ,889 ,0.9376 ,首都东部绿色生态谷,,,9.652052694,,42.25512214,,61.82029962,,93.76164123
房山5G良乡官道1Z,116.140651,39.681161,,,,,,,0 ,0.0000 ,,,,0,,0,,0,,0
城三5G海淀友谊路青棠湾小区15号楼1Z,116.261501,40.089881,,,,,0,0.0000 ,0 ,0.0000 ,,,,0,,0,,0,,0
